secondary_sample_accession	study_accession	secondary_study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp
60	ERS010214	PRJEB2136	ERP000190	SAMEA680361	ERX005120	ERR012664	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012664/ERR012664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012664/ERR012664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/2436_2_nonhuman.srf
61	ERS010216	PRJEB2136	ERP000190	SAMEA680363	ERX005191	ERR012817	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012817/ERR012817_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012817/ERR012817_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/2412_2_nonhuman.srf
62	ERS010216	PRJEB2136	ERP000190	SAMEA680363	ERX005141	ERR012813	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012813/ERR012813_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012813/ERR012813_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/2412_3_nonhuman.srf
63	ERS010217	PRJEB2136	ERP000190	SAMEA680362	ERX005134	ERR012722	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012722/ERR012722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012722/ERR012722_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/3367_6_nonhuman.srf
64	ERS010217	PRJEB2136	ERP000190	SAMEA680362	ERX005032	ERR012735	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012735/ERR012735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012735/ERR012735_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/2412_5_nonhuman.srf
65	ERS010217	PRJEB2136	ERP000190	SAMEA680362	ERX005183	ERR012744	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012744/ERR012744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012744/ERR012744_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/3423_2_nonhuman.srf
66	ERS010217	PRJEB2136	ERP000190	SAMEA680362	ERX005126	ERR012728	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012728/ERR012728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012728/ERR012728_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/2457_8_nonhuman.srf
67	ERS010217	PRJEB2136	ERP000190	SAMEA680362	ERX005109	ERR012661	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012661/ERR012661_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012661/ERR012661_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/3423_1_nonhuman.srf
68	ERS010217	PRJEB2136	ERP000190	SAMEA680362	ERX005069	ERR012801	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012801/ERR012801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012801/ERR012801_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/3367_5_nonhuman.srf
69	ERS010308	PRJEB2136	ERP000190	SAMEA679427	ERX005110	ERR012726	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012726/ERR012726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012726/ERR012726_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/650_5_nonhuman.srf
70	ERS010308	PRJEB2136	ERP000190	SAMEA679427	ERX005146	ERR012713	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012713/ERR012713_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012713/ERR012713_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1106_6_nonhuman.srf
71	ERS010308	PRJEB2136	ERP000190	SAMEA679427	ERX005123	ERR012755	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012755/ERR012755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012755/ERR012755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1106_5_nonhuman.srf
72	ERS010308	PRJEB2136	ERP000190	SAMEA679427	ERX005137	ERR012668	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012668/ERR012668_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012668/ERR012668_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1106_8_nonhuman.srf
73	ERS010308	PRJEB2136	ERP000190	SAMEA679427	ERX005094	ERR012843	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012843/ERR012843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012843/ERR012843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1106_2_nonhuman.srf
74	ERS010308	PRJEB2136	ERP000190	SAMEA679427	ERX005151	ERR012771	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012771/ERR012771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012771/ERR012771_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1106_7_nonhuman.srf
75	ERS010308	PRJEB2136	ERP000190	SAMEA679427	ERX005128	ERR012800	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012800/ERR012800_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012800/ERR012800_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1106_1_nonhuman.srf
76	ERS010308	PRJEB2136	ERP000190	SAMEA679427	ERX005200	ERR012665	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012665/ERR012665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012665/ERR012665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1106_3_nonhuman.srf
77	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005185	ERR012703	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012703/ERR012703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012703/ERR012703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1748_3_nonhuman.srf
78	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005095	ERR012729	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012729/ERR012729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012729/ERR012729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1613_1_nonhuman.srf
79	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005169	ERR012782	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012782/ERR012782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012782/ERR012782_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1748_8_nonhuman.srf
80	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005224	ERR012674	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012674/ERR012674_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012674/ERR012674_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1613_7_nonhuman.srf
81	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005198	ERR012852	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012852/ERR012852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012852/ERR012852_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1748_7_nonhuman.srf
82	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005202	ERR012803	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012803/ERR012803_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012803/ERR012803_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1613_5_nonhuman.srf
83	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005093	ERR012732	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012732/ERR012732_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012732/ERR012732_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1613_3_nonhuman.srf
84	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005197	ERR012658	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012658/ERR012658_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012658/ERR012658_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1748_1_nonhuman.srf
85	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005241	ERR012784	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012784/ERR012784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012784/ERR012784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1613_2_nonhuman.srf
86	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005048	ERR012648	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012648/ERR012648_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012648/ERR012648_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1748_6_nonhuman.srf
87	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005250	ERR012785	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012785/ERR012785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012785/ERR012785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/465_7_nonhuman.srf
88	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005170	ERR012662	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012662/ERR012662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012662/ERR012662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1613_6_nonhuman.srf
89	ERS010309	PRJEB2136	ERP000190	SAMEA679424	ERX005076	ERR012810	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012810/ERR012810_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012810/ERR012810_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1748_2_nonhuman.srf
90	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005177	ERR012737	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012737/ERR012737_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012737/ERR012737_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/465_8_nonhuman.srf
91	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005195	ERR012751	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012751/ERR012751_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012751/ERR012751_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1197_8_nonhuman.srf
92	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005131	ERR012811	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012811/ERR012811_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012811/ERR012811_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1415_5_nonhuman.srf
93	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005226	ERR012826	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012826/ERR012826_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012826/ERR012826_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1415_6_nonhuman.srf
94	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005188	ERR012793	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012793/ERR012793_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012793/ERR012793_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1345_2_nonhuman.srf
95	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005068	ERR012718	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012718/ERR012718_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012718/ERR012718_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1197_7_nonhuman.srf
96	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005115	ERR012696	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012696/ERR012696_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012696/ERR012696_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1415_1_nonhuman.srf
97	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005077	ERR012778	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012778/ERR012778_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012778/ERR012778_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1415_2_nonhuman.srf
98	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005176	ERR012740	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012740/ERR012740_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012740/ERR012740_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1415_7_nonhuman.srf
99	ERS010310	PRJEB2136	ERP000190	SAMEA680105	ERX005080	ERR012705	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012705/ERR012705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012705/ERR012705_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1415_8_nonhuman.srf
100	ERS010311	PRJEB2136	ERP000190	SAMEA680107	ERX008047	ERR019917	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019917/ERR019917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019917/ERR019917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA014/ERA014256/srf/2077_5_nonhuman.srf
101	ERS010311	PRJEB2136	ERP000190	SAMEA680107	ERX008056	ERR019918	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019918/ERR019918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019918/ERR019918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA014/ERA014256/srf/2077_6_nonhuman.srf
102	ERS010311	PRJEB2136	ERP000190	SAMEA680107	ERX008042	ERR019919	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019919/ERR019919_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019919/ERR019919_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA014/ERA014256/srf/2077_7_nonhuman.srf
103	ERS010311	PRJEB2136	ERP000190	SAMEA680107	ERX008040	ERR019920	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019920/ERR019920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019920/ERR019920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA014/ERA014256/srf/2077_8_nonhuman.srf
104	ERS010312	PRJEB2136	ERP000190	SAMEA680109	ERX005536	ERR013214	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR013/ERR013214/ERR013214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR013/ERR013214/ERR013214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA009/ERA009072/srf/647_5_nonhuman.srf
105	ERS010312	PRJEB2136	ERP000190	SAMEA680109	ERX005589	ERR013217	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR013/ERR013217/ERR013217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR013/ERR013217/ERR013217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA009/ERA009072/srf/647_8_nonhuman.srf
106	ERS010312	PRJEB2136	ERP000190	SAMEA680109	ERX005546	ERR013198	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR013/ERR013198/ERR013198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR013/ERR013198/ERR013198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA009/ERA009072/srf/647_6_nonhuman.srf
107	ERS010312	PRJEB2136	ERP000190	SAMEA680109	ERX005544	ERR013265	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR013/ERR013265/ERR013265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR013/ERR013265/ERR013265_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA009/ERA009072/srf/647_7_nonhuman.srf
108	ERS010314	PRJEB2136	ERP000190	SAMEA680113	ERX005164	ERR012701	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012701/ERR012701_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012701/ERR012701_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1112_1_nonhuman.srf
109	ERS010314	PRJEB2136	ERP000190	SAMEA680113	ERX005204	ERR012657	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012657/ERR012657_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012657/ERR012657_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1112_2_nonhuman.srf
110	ERS010314	PRJEB2136	ERP000190	SAMEA680113	ERX005220	ERR012743	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012743/ERR012743_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012743/ERR012743_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1112_6_nonhuman.srf
111	ERS010314	PRJEB2136	ERP000190	SAMEA680113	ERX005078	ERR012822	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012822/ERR012822_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012822/ERR012822_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1112_3_nonhuman.srf
112	ERS010314	PRJEB2136	ERP000190	SAMEA680113	ERX005102	ERR012659	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012659/ERR012659_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012659/ERR012659_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/650_6_nonhuman.srf
113	ERS010314	PRJEB2136	ERP000190	SAMEA680113	ERX005148	ERR012802	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012802/ERR012802_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012802/ERR012802_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1112_7_nonhuman.srf
114	ERS010314	PRJEB2136	ERP000190	SAMEA680113	ERX005107	ERR012758	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012758/ERR012758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012758/ERR012758_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/1112_5_nonhuman.srf
115	ERS010318	PRJEB2136	ERP000190	SAMEA680092	ERX004901	ERR012387	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012387/ERR012387_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012387/ERR012387_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008674/srf/1267_1_nonhuman.srf
116	ERS010318	PRJEB2136	ERP000190	SAMEA680092	ERX005101	ERR012710	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012710/ERR012710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012710/ERR012710_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/898_1_nonhuman.srf
117	ERS010318	PRJEB2136	ERP000190	SAMEA680092	ERX004878	ERR012272	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012272/ERR012272_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012272/ERR012272_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008674/srf/1644_7_nonhuman.srf
118	ERS010318	PRJEB2136	ERP000190	SAMEA680092	ERX004667	ERR012322	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012322/ERR012322_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012322/ERR012322_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008674/srf/1267_2_nonhuman.srf
119	ERS010319	PRJEB2136	ERP000190	SAMEA680094	ERX005239	ERR012857	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012857/ERR012857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR012/ERR012857/ERR012857_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA008/ERA008922/srf/898_2_nonhuman.srf
