study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp
PRJEB2136	ERP000190	5_samples	5_samples	ERX014172	ERR036591	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036591/ERR036591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036591/ERR036591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_6_nonhuman#2.bam	
PRJEB2136	ERP000190	5_samples	5_samples	ERX014172	ERR036592	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036592/ERR036592_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036592/ERR036592_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_6_nonhuman#3.bam	
PRJEB2136	ERP000190	5_samples	5_samples	ERX014172	ERR036593	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036593/ERR036593_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036593/ERR036593_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_6_nonhuman#4.bam	
PRJEB2136	ERP000190	5_samples	5_samples	ERX014172	ERR036594	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036594/ERR036594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036594/ERR036594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_6_nonhuman#5.bam	
PRJEB2136	ERP000190	5_samples	5_samples	ERX014177	ERR036595	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036595/ERR036595_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036595/ERR036595_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_7_nonhuman#0.bam	
PRJEB2136	ERP000190	5_samples	5_samples	ERX014177	ERR036596	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036596/ERR036596_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036596/ERR036596_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_7_nonhuman#1.bam	
PRJEB2136	ERP000190	5_samples	5_samples	ERX014177	ERR036597	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036597/ERR036597_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036597/ERR036597_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_7_nonhuman#2.bam	
PRJEB2136	ERP000190	5_samples	5_samples	ERX014177	ERR036598	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036598/ERR036598_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036598/ERR036598_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_7_nonhuman#3.bam	
PRJEB2136	ERP000190	5_samples	5_samples	ERX014177	ERR036599	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036599/ERR036599_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036599/ERR036599_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_7_nonhuman#4.bam	
PRJEB2136	ERP000190	5_samples	5_samples	ERX014177	ERR036600	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036600/ERR036600_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036600/ERR036600_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_7_nonhuman#5.bam	
PRJEB2136	ERP000190	4_samples	4_samples	ERX014175	ERR036601	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036601/ERR036601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036601/ERR036601_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_8_nonhuman#0.bam	
PRJEB2136	ERP000190	4_samples	4_samples	ERX014175	ERR036602	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036602/ERR036602_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036602/ERR036602_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_8_nonhuman#1.bam	
PRJEB2136	ERP000190	4_samples	4_samples	ERX014175	ERR036603	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036603/ERR036603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036603/ERR036603_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_8_nonhuman#2.bam	
PRJEB2136	ERP000190	4_samples	4_samples	ERX014175	ERR036604	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036604/ERR036604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036604/ERR036604_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_8_nonhuman#3.bam	
PRJEB2136	ERP000190	4_samples	4_samples	ERX014175	ERR036605	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036605/ERR036605_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR036/ERR036605/ERR036605_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA035/ERA035188/bam/6007_8_nonhuman#4.bam	
PRJEB2136	ERP000190	SAMEA680144	ERS010179	ERX014762	ERR037218	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037218/ERR037218_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037218/ERR037218_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA036/ERA036648/bam/2128_2_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA680144	ERS010179	ERX014770	ERR037219	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037219/ERR037219_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037219/ERR037219_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA036/ERA036648/bam/2128_3_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA679806	ERS010192	ERX014764	ERR037220	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037220/ERR037220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037220/ERR037220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA036/ERA036648/bam/2217_1_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA680417	ERS010458	ERX014765	ERR037225	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037225/ERR037225_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037225/ERR037225_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA036/ERA036648/bam/2575_3_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA680418	ERS010620	ERX014768	ERR037226	36329	Plasmodium_falciparum_3D7	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037226/ERR037226_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037226/ERR037226_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA036/ERA036648/bam/4060_3_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA679870	ERS010634	ERX014761	ERR037227	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037227/ERR037227_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037227/ERR037227_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA036/ERA036648/bam/4060_5_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA679873	ERS010633	ERX014769	ERR037228	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037228/ERR037228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037228/ERR037228_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA036/ERA036648/bam/4060_6_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA679875	ERS010632	ERX014766	ERR037229	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037229/ERR037229_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037229/ERR037229_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA036/ERA036648/bam/4060_7_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA679878	ERS010631	ERX014760	ERR037230	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037230/ERR037230_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037230/ERR037230_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA036/ERA036648/bam/4060_8_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA679517	ERS022747	ERX014920	ERR037383	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037383/ERR037383_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037383/ERR037383_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA037/ERA037068/bam/6069_2_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA680004	ERS023565	ERX015003	ERR037696	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037696/ERR037696_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037696/ERR037696_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA037/ERA037367/bam/6061_3_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA680025	ERS023566	ERX015000	ERR037697	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037697/ERR037697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037697/ERR037697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA037/ERA037367/bam/6061_4_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA679181	ERS023571	ERX015004	ERR037698	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037698/ERR037698_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037698/ERR037698_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA037/ERA037367/bam/6061_5_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA678836	ERS023572	ERX014998	ERR037699	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037699/ERR037699_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037699/ERR037699_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA037/ERA037367/bam/6061_6_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA678840	ERS023573	ERX015001	ERR037700	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037700/ERR037700_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037700/ERR037700_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA037/ERA037367/bam/6061_7_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA678827	ERS023574	ERX015002	ERR037701	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037701/ERR037701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037701/ERR037701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA037/ERA037367/bam/6061_8_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA680021	ERS023567	ERX014999	ERR037702	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037702/ERR037702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037702/ERR037702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA037/ERA037367/bam/6084_5_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA680555	ERS023568	ERX015147	ERR037947	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037947/ERR037947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR037/ERR037947/ERR037947_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA037/ERA037729/bam/6078_7_nonhuman.bam	
PRJEB2136	ERP000190	SAMEA679806	ERS010192	ERX015535	ERR038339	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR038/ERR038339/ERR038339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR038/ERR038339/ERR038339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA038/ERA038171/srf/2217_2_nonhuman.srf	
PRJEB2136	ERP000190	SAMEA679791	ERS010199	ERX015536	ERR038340	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR038/ERR038340/ERR038340_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR038/ERR038340/ERR038340_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA038/ERA038171/srf/2217_3_nonhuman.srf	
PRJEB2136	ERP000190	SAMEA679791	ERS010199	ERX015537	ERR038341	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR038/ERR038341/ERR038341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR038/ERR038341/ERR038341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA038/ERA038171/srf/2217_5_nonhuman.srf	
PRJEB2136	ERP000190	SAMEA679808	ERS010193	ERX015538	ERR038342	5833	Plasmodium_falciparum	Illumina_Genome_Analyzer_II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR038/ERR038342/ERR038342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR038/ERR038342/ERR038342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA038/ERA038171/srf/2217_6_nonhuman.srf	
PRJEB2136	ERP000190	SAMEA679889	ERS025262	ERX016371	ERR039175	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039175/ERR039175_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039175/ERR039175_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#1.bam	
PRJEB2136	ERP000190	SAMEA679892	ERS025263	ERX016372	ERR039176	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039176/ERR039176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039176/ERR039176_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#2.bam	
PRJEB2136	ERP000190	SAMEA679895	ERS025264	ERX016373	ERR039177	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039177/ERR039177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039177/ERR039177_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#3.bam	
PRJEB2136	ERP000190	SAMEA679198	ERS025265	ERX016374	ERR039178	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039178/ERR039178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039178/ERR039178_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#4.bam	
PRJEB2136	ERP000190	SAMEA679900	ERS025266	ERX016375	ERR039179	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039179/ERR039179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039179/ERR039179_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#5.bam	
PRJEB2136	ERP000190	SAMEA679903	ERS025267	ERX016376	ERR039180	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039180/ERR039180_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039180/ERR039180_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#6.bam	
PRJEB2136	ERP000190	SAMEA679906	ERS025268	ERX016377	ERR039181	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039181/ERR039181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039181/ERR039181_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#7.bam	
PRJEB2136	ERP000190	SAMEA679908	ERS025269	ERX016378	ERR039182	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039182/ERR039182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039182/ERR039182_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#8.bam	
PRJEB2136	ERP000190	SAMEA679113	ERS025270	ERX016379	ERR039183	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039183/ERR039183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039183/ERR039183_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#9.bam	
PRJEB2136	ERP000190	SAMEA680883	ERS025271	ERX016380	ERR039184	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039184/ERR039184_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039184/ERR039184_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_1_nonhuman#10.bam	
PRJEB2136	ERP000190	SAMEA680048	ERS025272	ERX016381	ERR039185	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039185/ERR039185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039185/ERR039185_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#1.bam	
PRJEB2136	ERP000190	SAMEA680338	ERS025273	ERX016382	ERR039186	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039186/ERR039186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039186/ERR039186_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#2.bam	
PRJEB2136	ERP000190	SAMEA680849	ERS025274	ERX016383	ERR039187	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039187/ERR039187_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039187/ERR039187_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#3.bam	
PRJEB2136	ERP000190	SAMEA680088	ERS025275	ERX016384	ERR039188	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039188/ERR039188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039188/ERR039188_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#4.bam	
PRJEB2136	ERP000190	SAMEA680084	ERS025276	ERX016385	ERR039189	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039189/ERR039189_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039189/ERR039189_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#5.bam	
PRJEB2136	ERP000190	SAMEA680082	ERS025277	ERX016386	ERR039190	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039190/ERR039190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039190/ERR039190_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#6.bam	
PRJEB2136	ERP000190	SAMEA679089	ERS025278	ERX016387	ERR039191	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039191/ERR039191_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039191/ERR039191_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#7.bam	
PRJEB2136	ERP000190	SAMEA679086	ERS025279	ERX016388	ERR039192	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039192/ERR039192_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039192/ERR039192_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#8.bam	
PRJEB2136	ERP000190	SAMEA679545	ERS025280	ERX016389	ERR039193	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039193/ERR039193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039193/ERR039193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#9.bam	
PRJEB2136	ERP000190	SAMEA679547	ERS025281	ERX016390	ERR039194	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039194/ERR039194_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039194/ERR039194_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_2_nonhuman#10.bam	
PRJEB2136	ERP000190	SAMEA679542	ERS025282	ERX016391	ERR039195	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039195/ERR039195_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039195/ERR039195_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_3_nonhuman#1.bam	
PRJEB2136	ERP000190	SAMEA679710	ERS025283	ERX016392	ERR039196	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039196/ERR039196_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039196/ERR039196_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_3_nonhuman#2.bam	
PRJEB2136	ERP000190	SAMEA679685	ERS025284	ERX016393	ERR039197	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039197/ERR039197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039197/ERR039197_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_3_nonhuman#3.bam	
PRJEB2136	ERP000190	SAMEA679540	ERS025285	ERX016394	ERR039198	5833	Plasmodium_falciparum	Illumina_HiSeq_2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039198/ERR039198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039198/ERR039198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA039/ERA039672/bam/6222_3_nonhuman#4.bam	
